result_dir,problem,algorithm,seed,source_files_found,n_decisions,n_objectives,n_pareto_approximation,n_feasible_final_population_recomputed,n_feasible_final_population_metrics_json,feasibility_ratio_recomputed,feasibility_ratio_metrics_json,best_cv_recomputed,median_cv_recomputed,cv_tolerance,definition_status,notes
results/20260417_034204_benchmark_zdt,ZDT2,NSGA2,2257503667,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA2,4018327298,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA2,2224437599,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA2,168388230,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA2,911875363,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA2,3699796293,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA3,2684470948,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA3,4091952314,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA3,233227757,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA3,3276785861,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA3,3644269654,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA3,1206282609,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA3,3543069911,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA3,3479688010,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA3,877132087,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA3,1244265337,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA3,2740186692,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA3,3884972972,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA3,829139639,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA3,2545567356,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA3,2718398101,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA3,176092387,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA3,3528048386,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA3,569531098,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA3,1337295874,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA3,612016888,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA3,232150720,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA3,2324106676,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA3,1658700540,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA3,609942288,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA3,3405943863,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA3,2257503667,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA3,4018327298,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA3,2224437599,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA3,168388230,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA3,911875363,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,NSGA3,3699796293,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SMSEMOA,2684470948,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SMSEMOA,4091952314,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SMSEMOA,233227757,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SMSEMOA,3276785861,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SMSEMOA,3644269654,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SMSEMOA,1206282609,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SMSEMOA,3543069911,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SMSEMOA,3479688010,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SMSEMOA,877132087,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SMSEMOA,1244265337,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SMSEMOA,2740186692,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SMSEMOA,3884972972,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SMSEMOA,829139639,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SMSEMOA,2545567356,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SMSEMOA,2718398101,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SMSEMOA,176092387,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SMSEMOA,3528048386,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SMSEMOA,569531098,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SMSEMOA,1337295874,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SMSEMOA,612016888,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SMSEMOA,232150720,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SMSEMOA,2324106676,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SMSEMOA,1658700540,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SMSEMOA,609942288,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SMSEMOA,3405943863,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SMSEMOA,2257503667,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SMSEMOA,4018327298,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SMSEMOA,2224437599,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SMSEMOA,168388230,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SMSEMOA,911875363,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SMSEMOA,3699796293,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SPEA2,2684470948,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SPEA2,4091952314,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SPEA2,233227757,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SPEA2,3276785861,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SPEA2,3644269654,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SPEA2,1206282609,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SPEA2,3543069911,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SPEA2,3479688010,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SPEA2,877132087,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SPEA2,1244265337,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SPEA2,2740186692,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SPEA2,3884972972,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SPEA2,829139639,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SPEA2,2545567356,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SPEA2,2718398101,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SPEA2,176092387,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SPEA2,3528048386,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SPEA2,569531098,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SPEA2,1337295874,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SPEA2,612016888,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SPEA2,232150720,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SPEA2,2324106676,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SPEA2,1658700540,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260417_034204_benchmark_zdt,ZDT2,SPEA2,609942288,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,100,100,100,100,100,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
